bill_id,sponsor_name
ocd-bill/53e766c1-7c9f-43df-a9b2-463b1d1c44e2,William Colton
ocd-bill/53e766c1-7c9f-43df-a9b2-463b1d1c44e2,Manny De Los Santos
ocd-bill/53e766c1-7c9f-43df-a9b2-463b1d1c44e2,Brian Cunningham
ocd-bill/53e766c1-7c9f-43df-a9b2-463b1d1c44e2,Karines Reyes
ocd-bill/3d7630dd-b0f9-4660-aa12-d57e288c091f,Brian Cunningham
ocd-bill/7a9c8653-2766-4f22-8106-ba09aab98bd4,Aileen Gunther
ocd-bill/7a9c8653-2766-4f22-8106-ba09aab98bd4,Eddie Gibbs
ocd-bill/17a1c0a1-5dde-40d5-b255-447f06e9c770,Aileen Gunther
ocd-bill/17a1c0a1-5dde-40d5-b255-447f06e9c770,Phil Steck
ocd-bill/17a1c0a1-5dde-40d5-b255-447f06e9c770,David McDonough
ocd-bill/17a1c0a1-5dde-40d5-b255-447f06e9c770,Joseph Giglio
ocd-bill/6d21fccb-ac18-4f6b-a87e-b631c49b6887,Pamela J. Hunter
ocd-bill/0c33b2ee-fc2f-4671-ac0f-15a4aa0968fd,Jessica Gonzalez-Rojas
ocd-bill/0c33b2ee-fc2f-4671-ac0f-15a4aa0968fd,Steven Raga
ocd-bill/0c33b2ee-fc2f-4671-ac0f-15a4aa0968fd,Juan Ardila
ocd-bill/0c33b2ee-fc2f-4671-ac0f-15a4aa0968fd,Charles Lavine
ocd-bill/0c33b2ee-fc2f-4671-ac0f-15a4aa0968fd,Jo Anne Simon
ocd-bill/0c33b2ee-fc2f-4671-ac0f-15a4aa0968fd,Anna Kelles
ocd-bill/0c33b2ee-fc2f-4671-ac0f-15a4aa0968fd,Inez E. Dickens
ocd-bill/0c33b2ee-fc2f-4671-ac0f-15a4aa0968fd,Tony Simone
ocd-bill/0c33b2ee-fc2f-4671-ac0f-15a4aa0968fd,Sarahana Shrestha
ocd-bill/0c33b2ee-fc2f-4671-ac0f-15a4aa0968fd,Alicia Hyndman
ocd-bill/0c33b2ee-fc2f-4671-ac0f-15a4aa0968fd,Alex Bores
ocd-bill/0c33b2ee-fc2f-4671-ac0f-15a4aa0968fd,Rebecca Seawright
ocd-bill/0c33b2ee-fc2f-4671-ac0f-15a4aa0968fd,Robert C. Carroll
ocd-bill/0c33b2ee-fc2f-4671-ac0f-15a4aa0968fd,Harvey Epstein
ocd-bill/0c33b2ee-fc2f-4671-ac0f-15a4aa0968fd,Latrice Walker
ocd-bill/0c33b2ee-fc2f-4671-ac0f-15a4aa0968fd,Emily Gallagher
ocd-bill/0c33b2ee-fc2f-4671-ac0f-15a4aa0968fd,Phil Steck
ocd-bill/0c33b2ee-fc2f-4671-ac0f-15a4aa0968fd,MaryJane Shimsky
ocd-bill/0c33b2ee-fc2f-4671-ac0f-15a4aa0968fd,Phara Souffrant Forrest
ocd-bill/0c33b2ee-fc2f-4671-ac0f-15a4aa0968fd,Eddie Gibbs
ocd-bill/0c33b2ee-fc2f-4671-ac0f-15a4aa0968fd,Grace Lee
ocd-bill/0c33b2ee-fc2f-4671-ac0f-15a4aa0968fd,Amy Paulin
ocd-bill/0c33b2ee-fc2f-4671-ac0f-15a4aa0968fd,Karines Reyes
ocd-bill/0c33b2ee-fc2f-4671-ac0f-15a4aa0968fd,Linda Rosenthal
ocd-bill/0c33b2ee-fc2f-4671-ac0f-15a4aa0968fd,Pamela J. Hunter
ocd-bill/50249c7e-1871-45e2-8ea0-e86040cedc06,Patricia Fahy
ocd-bill/50249c7e-1871-45e2-8ea0-e86040cedc06,Jo Anne Simon
ocd-bill/50249c7e-1871-45e2-8ea0-e86040cedc06,Emily Gallagher
ocd-bill/50249c7e-1871-45e2-8ea0-e86040cedc06,Harvey Epstein
ocd-bill/50249c7e-1871-45e2-8ea0-e86040cedc06,Robert C. Carroll
ocd-bill/50249c7e-1871-45e2-8ea0-e86040cedc06,Chantel Jackson
ocd-bill/50249c7e-1871-45e2-8ea0-e86040cedc06,Pamela J. Hunter
ocd-bill/50249c7e-1871-45e2-8ea0-e86040cedc06,Karen McMahon
ocd-bill/50249c7e-1871-45e2-8ea0-e86040cedc06,Marcela Mitaynes
ocd-bill/50249c7e-1871-45e2-8ea0-e86040cedc06,Maritza Davila
ocd-bill/50249c7e-1871-45e2-8ea0-e86040cedc06,Chris Burdick
ocd-bill/50249c7e-1871-45e2-8ea0-e86040cedc06,Jessica Gonzalez-Rojas
ocd-bill/50249c7e-1871-45e2-8ea0-e86040cedc06,Anna Kelles
ocd-bill/50249c7e-1871-45e2-8ea0-e86040cedc06,Tony Simone
ocd-bill/50249c7e-1871-45e2-8ea0-e86040cedc06,Linda Rosenthal
ocd-bill/94f626bf-23b8-489c-ba7f-c070c45d16d4,Brian Cunningham
ocd-bill/28a34301-cc6b-43bb-89ce-62a1a7b76d69,Samuel Pirozzolo
ocd-bill/28a34301-cc6b-43bb-89ce-62a1a7b76d69,John Lemondes
ocd-bill/28a34301-cc6b-43bb-89ce-62a1a7b76d69,Eric Brown
ocd-bill/28a34301-cc6b-43bb-89ce-62a1a7b76d69,Karl Brabenec
ocd-bill/28a34301-cc6b-43bb-89ce-62a1a7b76d69,Joe DeStefano
ocd-bill/28a34301-cc6b-43bb-89ce-62a1a7b76d69,Marjorie Byrnes
ocd-bill/28a34301-cc6b-43bb-89ce-62a1a7b76d69,Mike Reilly
ocd-bill/28a34301-cc6b-43bb-89ce-62a1a7b76d69,Michael J. Fitzpatrick
ocd-bill/28a34301-cc6b-43bb-89ce-62a1a7b76d69,Joe Angelino
ocd-bill/28a34301-cc6b-43bb-89ce-62a1a7b76d69,Christopher Friend
ocd-bill/28a34301-cc6b-43bb-89ce-62a1a7b76d69,Jeff Gallahan
ocd-bill/28a34301-cc6b-43bb-89ce-62a1a7b76d69,Jodi Giglio
ocd-bill/28a34301-cc6b-43bb-89ce-62a1a7b76d69,Michael Durso
ocd-bill/28a34301-cc6b-43bb-89ce-62a1a7b76d69,Edward Flood
ocd-bill/28a34301-cc6b-43bb-89ce-62a1a7b76d69,Lester Chang
ocd-bill/28a34301-cc6b-43bb-89ce-62a1a7b76d69,Brian Maher
ocd-bill/28a34301-cc6b-43bb-89ce-62a1a7b76d69,Brian D. Miller
ocd-bill/28a34301-cc6b-43bb-89ce-62a1a7b76d69,Michael Novakhov
ocd-bill/28a34301-cc6b-43bb-89ce-62a1a7b76d69,Matthew Simpson
ocd-bill/28a34301-cc6b-43bb-89ce-62a1a7b76d69,Robert Smullen
ocd-bill/0631410d-b900-4a40-977f-f98c930e3f0d,David Weprin
ocd-bill/0631410d-b900-4a40-977f-f98c930e3f0d,Karines Reyes
ocd-bill/0631410d-b900-4a40-977f-f98c930e3f0d,Emily Gallagher
ocd-bill/da9e142d-deca-4fa0-a71c-8d01fbc32f71,Eric Brown
ocd-bill/da9e142d-deca-4fa0-a71c-8d01fbc32f71,Scott H. Bendett
ocd-bill/da9e142d-deca-4fa0-a71c-8d01fbc32f71,Brian Maher
ocd-bill/da9e142d-deca-4fa0-a71c-8d01fbc32f71,Chris Tague
ocd-bill/da9e142d-deca-4fa0-a71c-8d01fbc32f71,Joe DeStefano
ocd-bill/8d716a23-83db-4fec-9996-7d957a74fa0a,Fred Thiele
ocd-bill/f506ee48-6d56-4870-9461-a08742e6fd85,Daniel O'Donnell
ocd-bill/ba40a82c-b987-42ae-8025-371df68b96a5,Karl Brabenec
ocd-bill/dbe5e5d9-70e8-4deb-85c2-b19d9e3f9d3b,Chantel Jackson
ocd-bill/f5624cd6-0df4-4d52-a1e2-0e0c4e52b553,Aileen Gunther
ocd-bill/e8e2e76d-5fdf-4927-80d6-512c21ebcd5e,Daniel O'Donnell
ocd-bill/473fc0ab-63d4-4403-b9bd-94fccd82b2ae,Philip Ramos
ocd-bill/10529b75-64d4-4864-be8f-94d08787edf4,Pamela J. Hunter
ocd-bill/10529b75-64d4-4864-be8f-94d08787edf4,Patricia Fahy
ocd-bill/10529b75-64d4-4864-be8f-94d08787edf4,Inez E. Dickens
ocd-bill/10529b75-64d4-4864-be8f-94d08787edf4,Nader Sayegh
ocd-bill/2b00a553-859c-454e-97d9-3ef88a5ddff9,Daniel O'Donnell
ocd-bill/3a7c67dd-7afd-495b-8adf-87a0676ed9c6,Patricia Fahy
ocd-bill/2a661eb0-c970-4a4f-9279-5b25102c76ca,Dana Levenberg
ocd-bill/2a661eb0-c970-4a4f-9279-5b25102c76ca,Jo Anne Simon
ocd-bill/fa13e2bd-20d1-4213-b13e-3de0ec72705e,Al Taylor
ocd-bill/8f2b8ebf-a1e9-4785-94a8-014d85d1c067,Fred Thiele
ocd-bill/2002fe0a-990a-4b0f-a1b6-363118e3a624,Michaelle C. Solages
ocd-bill/2002fe0a-990a-4b0f-a1b6-363118e3a624,Carrie Woerner
ocd-bill/2002fe0a-990a-4b0f-a1b6-363118e3a624,Phil Steck
ocd-bill/2002fe0a-990a-4b0f-a1b6-363118e3a624,Angelo Santabarbara
ocd-bill/2002fe0a-990a-4b0f-a1b6-363118e3a624,Harry B. Bronson
ocd-bill/2002fe0a-990a-4b0f-a1b6-363118e3a624,David Weprin
ocd-bill/f978dda3-e8c1-45f7-a61f-4a331af059d1,Keith Brown
ocd-bill/6b19ea79-c074-4887-b731-23611f214438,Nily Rozic
ocd-bill/6b19ea79-c074-4887-b731-23611f214438,Sarah Clark
ocd-bill/ba382339-4050-4dbf-9380-c7721c4251fd,Latrice Walker
ocd-bill/2b9bdf5e-84a2-4122-bbd0-9aadcdb5d977,Monique Chandler-Waterman
ocd-bill/b4a60f6b-fccb-4fc1-83dd-8d3358313e82,Rebecca Seawright
ocd-bill/b4a60f6b-fccb-4fc1-83dd-8d3358313e82,George Alvarez
ocd-bill/b4a60f6b-fccb-4fc1-83dd-8d3358313e82,Karen McMahon
ocd-bill/e2a1a220-798f-4441-889b-fa321beee41e,William A. Barclay
ocd-bill/aa921929-94f6-4843-afed-654b456ad152,Jonathan Jacobson
ocd-bill/aa921929-94f6-4843-afed-654b456ad152,Steve Stern
ocd-bill/aa921929-94f6-4843-afed-654b456ad152,MaryJane Shimsky
ocd-bill/aa921929-94f6-4843-afed-654b456ad152,Andrew Hevesi
ocd-bill/aa921929-94f6-4843-afed-654b456ad152,William Conrad
ocd-bill/aa921929-94f6-4843-afed-654b456ad152,William Magnarelli
ocd-bill/aa921929-94f6-4843-afed-654b456ad152,Eddie Gibbs
ocd-bill/aa921929-94f6-4843-afed-654b456ad152,Ron Kim
ocd-bill/8cdd828f-c9c2-42ae-be9a-242a788edf35,Brian Manktelow
ocd-bill/b0051ffe-f09e-48be-8840-66d523f3a7ae,Deborah Glick
ocd-bill/98b85173-3fac-436f-91a3-599ede8bfe24,David McDonough
ocd-bill/98b85173-3fac-436f-91a3-599ede8bfe24,Scott H. Bendett
ocd-bill/98b85173-3fac-436f-91a3-599ede8bfe24,Eric Brown
ocd-bill/98b85173-3fac-436f-91a3-599ede8bfe24,Joe DeStefano
ocd-bill/98b85173-3fac-436f-91a3-599ede8bfe24,Michael J. Norris
ocd-bill/5e9a82ac-7cdd-4056-a280-b7dd265c75af,Amy Paulin
ocd-bill/5e9a82ac-7cdd-4056-a280-b7dd265c75af,Karl Brabenec
ocd-bill/5e9a82ac-7cdd-4056-a280-b7dd265c75af,Vivian Cook
ocd-bill/9d631d6a-a880-4a0b-9827-4b56433006e7,Linda Rosenthal
ocd-bill/9d631d6a-a880-4a0b-9827-4b56433006e7,Jo Anne Simon
ocd-bill/9d631d6a-a880-4a0b-9827-4b56433006e7,Emily Gallagher
ocd-bill/9d631d6a-a880-4a0b-9827-4b56433006e7,Rebecca Seawright
ocd-bill/9d631d6a-a880-4a0b-9827-4b56433006e7,Harvey Epstein
ocd-bill/9d631d6a-a880-4a0b-9827-4b56433006e7,Sarah Clark
ocd-bill/9d631d6a-a880-4a0b-9827-4b56433006e7,Jeffrey Dinowitz
ocd-bill/9d631d6a-a880-4a0b-9827-4b56433006e7,Marianne Buttenschon
ocd-bill/9d631d6a-a880-4a0b-9827-4b56433006e7,Marjorie Byrnes
ocd-bill/d8df0d4e-41a8-46b6-bf7c-efaf263ba04f,Crystal Peoples-Stokes
ocd-bill/9f332f75-ae6c-4c2c-b1f0-14c2736118c2,Stephen Hawley
ocd-bill/9f332f75-ae6c-4c2c-b1f0-14c2736118c2,Angelo J. Morinello
ocd-bill/9f332f75-ae6c-4c2c-b1f0-14c2736118c2,David DiPietro
ocd-bill/9f332f75-ae6c-4c2c-b1f0-14c2736118c2,Kenneth Blankenbush
ocd-bill/9f332f75-ae6c-4c2c-b1f0-14c2736118c2,John K. Mikulin
ocd-bill/9f332f75-ae6c-4c2c-b1f0-14c2736118c2,Michael Durso
ocd-bill/9f332f75-ae6c-4c2c-b1f0-14c2736118c2,Michael Tannousis
ocd-bill/9f332f75-ae6c-4c2c-b1f0-14c2736118c2,Robert Smullen
ocd-bill/9f332f75-ae6c-4c2c-b1f0-14c2736118c2,Marjorie Byrnes
ocd-bill/9f332f75-ae6c-4c2c-b1f0-14c2736118c2,David McDonough
ocd-bill/9f332f75-ae6c-4c2c-b1f0-14c2736118c2,Jeff Gallahan
ocd-bill/9f332f75-ae6c-4c2c-b1f0-14c2736118c2,Brian D. Miller
ocd-bill/9f332f75-ae6c-4c2c-b1f0-14c2736118c2,Joe Angelino
ocd-bill/3bca66c1-767e-4017-8144-5b56c0af4765,Chantel Jackson
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Latoya Joyner
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Linda Rosenthal
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Phil Steck
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Steve Stern
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Albert A. Stirpe
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,William Colton
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Kenny Burgos
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Michaelle C. Solages
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Aileen Gunther
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Deborah Glick
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Harvey Epstein
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Eddie Gibbs
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Gina Sillitti
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Carrie Woerner
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Jonathan Jacobson
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Dana Levenberg
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Philip Ramos
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Chris Burdick
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Karines Reyes
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Michael Durso
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Mike Reilly
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Doug Smith
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Brian Maher
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Matthew Slater
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Joe DeStefano
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Karl Brabenec
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,John K. Mikulin
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Yudelka Tapia
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Jo Anne Simon
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Anna Kelles
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Zohran Mamdani
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Jerett Gandolfo
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Latrice Walker
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Steven Raga
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Sarah Clark
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Tony Simone
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Sarahana Shrestha
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Kimberly Jean-Pierre
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Taylor Darling
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Edward Braunstein
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Marianne Buttenschon
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Harry B. Bronson
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Jessica Gonzalez-Rojas
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Angelo Santabarbara
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Inez E. Dickens
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Alicia Hyndman
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,John T. McDonald III
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Charles Lavine
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Rebecca Seawright
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Edward Ra
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Alex Bores
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Jodi Giglio
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Juan Ardila
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Erik Dilan
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Al Taylor
ocd-bill/18dd424d-ac1b-456a-ab6c-35ec1622738f,Robert C. Carroll
ocd-bill/cbe58557-4ed9-454c-831a-062debfd562f,Michael Benedetto
ocd-bill/cbe58557-4ed9-454c-831a-062debfd562f,Chantel Jackson
ocd-bill/cbe58557-4ed9-454c-831a-062debfd562f,Doug Smith
ocd-bill/dc419045-835a-413c-b5c5-aaeb5fc4606d,Karl Brabenec
ocd-bill/30415c91-b7a1-4138-9780-4458d22d33fc,Angelo Santabarbara
ocd-bill/92ef7bd8-76eb-4776-a1db-589c2d8d3c48,Angelo Santabarbara
ocd-bill/f53b9f21-ea83-4f64-aee5-b406ff510f40,Stacey Pheffer Amato
ocd-bill/3682c3a9-ce90-49ef-bf81-7cc7a3b0229e,Latoya Joyner
ocd-bill/3682c3a9-ce90-49ef-bf81-7cc7a3b0229e,Kenny Burgos
ocd-bill/3682c3a9-ce90-49ef-bf81-7cc7a3b0229e,Amanda Septimo
ocd-bill/3682c3a9-ce90-49ef-bf81-7cc7a3b0229e,Fred Thiele
ocd-bill/3682c3a9-ce90-49ef-bf81-7cc7a3b0229e,Jo Anne Simon
ocd-bill/3682c3a9-ce90-49ef-bf81-7cc7a3b0229e,Charles Lavine
ocd-bill/3682c3a9-ce90-49ef-bf81-7cc7a3b0229e,Michael Durso
ocd-bill/3682c3a9-ce90-49ef-bf81-7cc7a3b0229e,Joe DeStefano
ocd-bill/3682c3a9-ce90-49ef-bf81-7cc7a3b0229e,Jerett Gandolfo
ocd-bill/3abfac06-51bc-480c-b569-beb577db67a6,Keith Brown
ocd-bill/6ecc1e05-192a-46b9-9e70-a8bd2cd6f749,Fred Thiele
ocd-bill/0b436ff0-cda6-4b9b-b65d-d768d161c038,Stacey Pheffer Amato
ocd-bill/b7691b88-c2e0-44ac-83c5-2dfe193100de,Vivian Cook
ocd-bill/b7691b88-c2e0-44ac-83c5-2dfe193100de,Inez E. Dickens
ocd-bill/b7691b88-c2e0-44ac-83c5-2dfe193100de,William Colton
ocd-bill/b7691b88-c2e0-44ac-83c5-2dfe193100de,Al Taylor
ocd-bill/b7691b88-c2e0-44ac-83c5-2dfe193100de,Alicia Hyndman
ocd-bill/0663a941-0201-4a3a-bff2-cc88d3eff8da,Harry B. Bronson
ocd-bill/0663a941-0201-4a3a-bff2-cc88d3eff8da,William Colton
ocd-bill/0663a941-0201-4a3a-bff2-cc88d3eff8da,Demond Meeks
ocd-bill/0663a941-0201-4a3a-bff2-cc88d3eff8da,Sarah Clark
ocd-bill/cd487480-e576-4148-b5ed-981844cbe141,Brian Cunningham
ocd-bill/214adc2e-75d2-4623-8137-3816a57c995a,Aileen Gunther
ocd-bill/214adc2e-75d2-4623-8137-3816a57c995a,Marianne Buttenschon
ocd-bill/214adc2e-75d2-4623-8137-3816a57c995a,Eddie Gibbs
ocd-bill/9d8a3ded-0dcd-4aae-b731-12b0e2332f1b,Phil Steck
ocd-bill/9d8a3ded-0dcd-4aae-b731-12b0e2332f1b,Harry B. Bronson
ocd-bill/9d8a3ded-0dcd-4aae-b731-12b0e2332f1b,Demond Meeks
ocd-bill/9d8a3ded-0dcd-4aae-b731-12b0e2332f1b,Jo Anne Simon
ocd-bill/9d8a3ded-0dcd-4aae-b731-12b0e2332f1b,Andrew Hevesi
ocd-bill/9d8a3ded-0dcd-4aae-b731-12b0e2332f1b,Jonathan Jacobson
ocd-bill/9d8a3ded-0dcd-4aae-b731-12b0e2332f1b,Carrie Woerner
ocd-bill/0ba86c60-7253-4595-a48b-21557807fe79,Edward Braunstein
ocd-bill/0ba86c60-7253-4595-a48b-21557807fe79,Ron Kim
ocd-bill/8e5a48a8-a7c6-4bfd-a752-b0e94fe1e3e6,Amy Paulin
ocd-bill/8e5a48a8-a7c6-4bfd-a752-b0e94fe1e3e6,Nader Sayegh
ocd-bill/8013a1a5-b6f2-4c3f-86fa-cd92cd30a013,Jo Anne Simon
ocd-bill/53b4e8a1-8bce-456c-955d-729513b2b963,Deborah Glick
ocd-bill/53b4e8a1-8bce-456c-955d-729513b2b963,Christopher Eachus
ocd-bill/7fbf28d8-4938-4a7e-b098-d7cdd274c50a,Chris Burdick
ocd-bill/97511c45-b61d-4f73-b781-5f1c1ef33d97,Billy Jones
ocd-bill/97511c45-b61d-4f73-b781-5f1c1ef33d97,Angelo Santabarbara
ocd-bill/4dbf08e0-eb2f-409f-9ce3-4c70b5b96ac3,Kenneth Zebrowski
ocd-bill/4dbf08e0-eb2f-409f-9ce3-4c70b5b96ac3,Joe DeStefano
ocd-bill/1b5e4b5b-5b29-4ecc-a91c-f803e64e15fd,Brian Cunningham
ocd-bill/7275f8d7-3ef5-4e67-9542-630ab9e833c9,Phil Steck
ocd-bill/7275f8d7-3ef5-4e67-9542-630ab9e833c9,Anna Kelles
ocd-bill/7275f8d7-3ef5-4e67-9542-630ab9e833c9,Angelo Santabarbara
ocd-bill/2e979995-ad22-4762-b58d-900fe5abd863,Michael J. Fitzpatrick
ocd-bill/2e979995-ad22-4762-b58d-900fe5abd863,Chris Tague
ocd-bill/68026d3b-16ff-45af-8914-2e77ab96a05b,Aileen Gunther
ocd-bill/68026d3b-16ff-45af-8914-2e77ab96a05b,Andrew Goodell
ocd-bill/68026d3b-16ff-45af-8914-2e77ab96a05b,Angelo J. Morinello
ocd-bill/68026d3b-16ff-45af-8914-2e77ab96a05b,Michael J. Norris
ocd-bill/68026d3b-16ff-45af-8914-2e77ab96a05b,Mary Beth Walsh
ocd-bill/0e40234f-bc67-4ff2-8fdf-51ea5428db09,Aileen Gunther
ocd-bill/0e40234f-bc67-4ff2-8fdf-51ea5428db09,Linda Rosenthal
ocd-bill/0e40234f-bc67-4ff2-8fdf-51ea5428db09,Jeffrey Dinowitz
ocd-bill/0e40234f-bc67-4ff2-8fdf-51ea5428db09,Kenneth Zebrowski
ocd-bill/0e40234f-bc67-4ff2-8fdf-51ea5428db09,William Colton
ocd-bill/0e40234f-bc67-4ff2-8fdf-51ea5428db09,Jo Anne Simon
ocd-bill/0e40234f-bc67-4ff2-8fdf-51ea5428db09,John K. Mikulin
ocd-bill/0e40234f-bc67-4ff2-8fdf-51ea5428db09,Donna Lupardo
ocd-bill/e3d46e51-782d-4bb3-886b-c7f83970823f,Kenneth Zebrowski
ocd-bill/e3d46e51-782d-4bb3-886b-c7f83970823f,Michael Benedetto
ocd-bill/e3d46e51-782d-4bb3-886b-c7f83970823f,Fred Thiele
ocd-bill/e3d46e51-782d-4bb3-886b-c7f83970823f,Chris Burdick
ocd-bill/e3d46e51-782d-4bb3-886b-c7f83970823f,Aileen Gunther
ocd-bill/e3d46e51-782d-4bb3-886b-c7f83970823f,William Conrad
ocd-bill/b78f8aab-2b78-45ff-ac54-a51efb546887,Linda Rosenthal
ocd-bill/b78f8aab-2b78-45ff-ac54-a51efb546887,Jo Anne Simon
ocd-bill/b78f8aab-2b78-45ff-ac54-a51efb546887,Emily Gallagher
ocd-bill/b78f8aab-2b78-45ff-ac54-a51efb546887,Deborah Glick
ocd-bill/b78f8aab-2b78-45ff-ac54-a51efb546887,Gina Sillitti
ocd-bill/b78f8aab-2b78-45ff-ac54-a51efb546887,MaryJane Shimsky
ocd-bill/b78f8aab-2b78-45ff-ac54-a51efb546887,Karines Reyes
ocd-bill/b78f8aab-2b78-45ff-ac54-a51efb546887,Catalina Cruz
ocd-bill/b78f8aab-2b78-45ff-ac54-a51efb546887,Dana Levenberg
ocd-bill/b78f8aab-2b78-45ff-ac54-a51efb546887,Al Taylor
ocd-bill/b78f8aab-2b78-45ff-ac54-a51efb546887,Steven Raga
ocd-bill/b78f8aab-2b78-45ff-ac54-a51efb546887,Manny De Los Santos
ocd-bill/b78f8aab-2b78-45ff-ac54-a51efb546887,Latrice Walker
ocd-bill/25af99f8-3689-47a4-a299-c4a0c88b1f5e,Inez E. Dickens
ocd-bill/4dc120b2-0454-40c6-9f35-1ec793898b2a,Phil Steck
ocd-bill/10352d6b-6533-4b77-bebf-bbb24d97530c,Alicia Hyndman
ocd-bill/e2fe6ec7-4e6e-4b95-93e1-f6380bb26d8e,Phil Steck
ocd-bill/bfb20a59-34e0-4b73-8395-e1cc88859a25,Andrew Hevesi
ocd-bill/bfb20a59-34e0-4b73-8395-e1cc88859a25,Demond Meeks
ocd-bill/27d5eeff-54f1-40f9-8c0a-7867b211127e,Daniel O'Donnell
ocd-bill/a646efe6-db0a-44f7-858d-d363ad82dffb,Inez E. Dickens
ocd-bill/a646efe6-db0a-44f7-858d-d363ad82dffb,Charles Fall
ocd-bill/a646efe6-db0a-44f7-858d-d363ad82dffb,Angelo Santabarbara
ocd-bill/a646efe6-db0a-44f7-858d-d363ad82dffb,Rebecca Seawright
ocd-bill/a646efe6-db0a-44f7-858d-d363ad82dffb,Jonathan Jacobson
ocd-bill/a646efe6-db0a-44f7-858d-d363ad82dffb,Demond Meeks
ocd-bill/6785f77b-65c0-4894-a21a-39dddf9df600,Matthew Slater
ocd-bill/4d88989e-947f-44ec-9161-04cea2b19a36,Fred Thiele
ocd-bill/ae7d2eab-3134-42db-8b57-2b5c6f2f6656,Vivian Cook
ocd-bill/ce1d200e-6d02-4d3f-a3da-7c843f6dcebd,Stacey Pheffer Amato
ocd-bill/6e948a88-380e-4bed-9e36-af13e01b673b,Scott H. Bendett
ocd-bill/6e948a88-380e-4bed-9e36-af13e01b673b,Michael Novakhov
ocd-bill/6e948a88-380e-4bed-9e36-af13e01b673b,Josh Jensen
ocd-bill/6e948a88-380e-4bed-9e36-af13e01b673b,Eric Brown
ocd-bill/6e948a88-380e-4bed-9e36-af13e01b673b,David McDonough
